District_Name,Country_Name,Bordering_Country,Distance_to_Border
Cundinamarca,Colombia,Colombia,0.0
Guainía,Colombia,Colombia,0.0
Guaviare,Colombia,Colombia,0.0
Huila,Colombia,Colombia,0.0
La Guajira,Colombia,Colombia,0.0
Magdalena,Colombia,Colombia,0.0
Meta,Colombia,Colombia,0.0
Nariño,Colombia,Colombia,0.0
Norte de Santander,Colombia,Colombia,0.0
Putumayo,Colombia,Colombia,0.0
Quindío,Colombia,Colombia,0.0
Risaralda,Colombia,Colombia,0.0
San Andrés y Providencia,Colombia,Colombia,0.0
Santander,Colombia,Colombia,0.0
Sucre,Colombia,Colombia,0.0
Tolima,Colombia,Colombia,0.0
Valle del Cauca,Colombia,Colombia,0.0
Vaupés,Colombia,Colombia,0.0
Vichada,Colombia,Colombia,0.0
Mwali,Comoros,Comoros,0.0
Njazídja,Comoros,Comoros,0.0
Nzwani,Comoros,Comoros,0.0
Boa Vista,Cabo Verde,Cabo Verde,0.0
Brava,Cabo Verde,Cabo Verde,0.0
Maio,Cabo Verde,Cabo Verde,0.0
Mosteiros,Cabo Verde,Cabo Verde,0.0
Paúl,Cabo Verde,Cabo Verde,0.0
Porto Novo,Cabo Verde,Cabo Verde,0.0
Praia,Cabo Verde,Cabo Verde,0.0
Ribeira Brava,Cabo Verde,Cabo Verde,0.0
Ribeira Grande,Cabo Verde,Cabo Verde,0.0
Ribeira Grande de Santiago,Cabo Verde,Cabo Verde,0.0
Sal,Cabo Verde,Cabo Verde,0.0
Santa Catarina,Cabo Verde,Cabo Verde,0.0
Santa Catarina do Fogo,Cabo Verde,Cabo Verde,0.0
Santa Cruz,Cabo Verde,Cabo Verde,0.0
São Domingos,Cabo Verde,Cabo Verde,0.0
São Filipe,Cabo Verde,Cabo Verde,0.0
São Lourenço dos Órgãos,Cabo Verde,Cabo Verde,0.0
São Miguel,Cabo Verde,Cabo Verde,0.0
São Salvador do Mundo,Cabo Verde,Cabo Verde,0.0
São Vicente,Cabo Verde,Cabo Verde,0.0
Tarrafal,Cabo Verde,Cabo Verde,0.0
Tarrafal de São Nicolau,Cabo Verde,Cabo Verde,0.0
Alajuela,Costa Rica,Costa Rica,0.0
Cartago,Costa Rica,Costa Rica,0.0
Guanacaste,Costa Rica,Costa Rica,0.0
Heredia,Costa Rica,Costa Rica,0.0
Limón,Costa Rica,Costa Rica,0.0
Puntarenas,Costa Rica,Costa Rica,0.0
San José,Costa Rica,Costa Rica,0.0
Camagüey,Cuba,Cuba,0.0
Ciego de Ávila,Cuba,Cuba,0.0
Cienfuegos,Cuba,Cuba,0.0
Ciudad de la Habana,Cuba,Cuba,0.0
Granma,Cuba,Cuba,0.0
Guantánamo,Cuba,Cuba,0.0
Holguín,Cuba,Cuba,0.0
Isla de la Juventud,Cuba,Cuba,0.0
La Habana,Cuba,Cuba,0.0
Las Tunas,Cuba,Cuba,0.0
Matanzas,Cuba,Cuba,0.0
Mayabeque,Cuba,Cuba,0.0
Pinar del Río,Cuba,Cuba,0.0
Sancti Spíritus,Cuba,Cuba,0.0
Santiago de Cuba,Cuba,Cuba,0.0
Villa Clara,Cuba,Cuba,0.0
Bodden Town,Cayman Islands,Cayman Islands,0.0
East End,Cayman Islands,Cayman Islands,0.0
George Town,Cayman Islands,Cayman Islands,0.0
North Side,Cayman Islands,Cayman Islands,0.0
Sister Islands,Cayman Islands,Cayman Islands,0.0
West Bay,Cayman Islands,Cayman Islands,0.0
Famagusta,Cyprus,Cyprus,0.0
Larnaca,Cyprus,Cyprus,0.0
Limassol,Cyprus,Cyprus,0.0
Nicosia,Cyprus,Cyprus,0.0
Paphos,Cyprus,Cyprus,0.0
Jihočeský,Czechia,Czechia,0.0
Jihomoravský,Czechia,Czechia,0.0
Karlovarský,Czechia,Czechia,0.0
Kraj Vysočina,Czechia,Czechia,0.0
Královéhradecký,Czechia,Czechia,0.0
Liberecký,Czechia,Czechia,0.0
Moravskoslezský,Czechia,Czechia,0.0
Olomoucký,Czechia,Czechia,0.0
Pardubický,Czechia,Czechia,0.0
Plzeňský,Czechia,Czechia,0.0
Prague,Czechia,Czechia,0.0
Středočeský,Czechia,Czechia,0.0
Ústecký,Czechia,Czechia,0.0
Zlínský,Czechia,Czechia,0.0
Baden-Württemberg,Germany,Germany,0.0
Bayern,Germany,Germany,0.0
Berlin,Germany,Germany,0.0
Brandenburg,Germany,Germany,0.0
Bremen,Germany,Germany,0.0
Hamburg,Germany,Germany,0.0
Hessen,Germany,Germany,0.0
Mecklenburg-Vorpommern,Germany,Germany,0.0
Niedersachsen,Germany,Germany,0.0
Nordrhein-Westfalen,Germany,Germany,0.0
Rheinland-Pfalz,Germany,Germany,0.0
Saarland,Germany,Germany,0.0
Sachsen,Germany,Germany,0.0
Sachsen-Anhalt,Germany,Germany,0.0
Schleswig-Holstein,Germany,Germany,0.0
Thüringen,Germany,Germany,0.0
Ali Sabieh,Djibouti,Djibouti,0.0
Arta,Djibouti,Djibouti,0.0
Dikhil,Djibouti,Djibouti,0.0
Djiboutii,Djibouti,Djibouti,0.0
Obock,Djibouti,Djibouti,0.0
Tadjoura,Djibouti,Djibouti,0.0
Saint Andrew,Dominica,Dominica,0.0
Saint David,Dominica,Dominica,0.0
Saint George,Dominica,Dominica,0.0
Saint John,Dominica,Dominica,0.0
Saint Joseph,Dominica,Dominica,0.0
Saint Luke,Dominica,Dominica,0.0
Saint Mark,Dominica,Dominica,0.0
Saint Patrick,Dominica,Dominica,0.0
Saint Paul,Dominica,Dominica,0.0
Saint Peter,Dominica,Dominica,0.0
Hovedstaden,Denmark,Denmark,0.0
Midtjylland,Denmark,Denmark,0.0
Nordjylland,Denmark,Denmark,0.0
Sjælland,Denmark,Denmark,0.0
Syddanmark,Denmark,Denmark,0.0
Azua,Dominican Republic,Dominican Republic,0.0
Bahoruco,Dominican Republic,Dominican Republic,0.0
Barahona,Dominican Republic,Dominican Republic,0.0
Dajabón,Dominican Republic,Dominican Republic,0.0
Distrito Nacional,Dominican Republic,Dominican Republic,0.0
Duarte,Dominican Republic,Dominican Republic,0.0
El Seybo,Dominican Republic,Dominican Republic,0.0
Espaillat,Dominican Republic,Dominican Republic,0.0
Hato Mayor,Dominican Republic,Dominican Republic,0.0
Independencia,Dominican Republic,Dominican Republic,0.0
La Altagracia,Dominican Republic,Dominican Republic,0.0
La Estrelleta,Dominican Republic,Dominican Republic,0.0
La Romana,Dominican Republic,Dominican Republic,0.0
La Vega,Dominican Republic,Dominican Republic,0.0
María Trinidad Sánchez,Dominican Republic,Dominican Republic,0.0
Monseñor Nouel,Dominican Republic,Dominican Republic,0.0
Monte Cristi,Dominican Republic,Dominican Republic,0.0
Monte Plata,Dominican Republic,Dominican Republic,0.0
Pedernales,Dominican Republic,Dominican Republic,0.0
Peravia,Dominican Republic,Dominican Republic,0.0
Puerto Plata,Dominican Republic,Dominican Republic,0.0
Salcedo,Dominican Republic,Dominican Republic,0.0
Samaná,Dominican Republic,Dominican Republic,0.0
San Cristóbal,Dominican Republic,Dominican Republic,0.0
San José de Ocoa,Dominican Republic,Dominican Republic,0.0
San Juan,Dominican Republic,Dominican Republic,0.0
San Pedro de Macorís,Dominican Republic,Dominican Republic,0.0
Sánchez Ramírez,Dominican Republic,Dominican Republic,0.0
Santiago,Dominican Republic,Dominican Republic,0.0
Santiago Rodríguez,Dominican Republic,Dominican Republic,0.0
Santo Domingo,Dominican Republic,Dominican Republic,0.0
Valverde,Dominican Republic,Dominican Republic,0.0
Adrar,Algeria,Algeria,0.0
Aïn Defla,Algeria,Algeria,0.0
Aïn Témouchent,Algeria,Algeria,0.0
Alger,Algeria,Algeria,0.0
Annaba,Algeria,Algeria,0.0
Batna,Algeria,Algeria,0.0
Béchar,Algeria,Algeria,0.0
Béjaïa,Algeria,Algeria,0.0
Biskra,Algeria,Algeria,0.0
Blida,Algeria,Algeria,0.0
Bordj Bou Arréridj,Algeria,Algeria,0.0
Bouira,Algeria,Algeria,0.0
Boumerdès,Algeria,Algeria,0.0
Chlef,Algeria,Algeria,0.0
Constantine,Algeria,Algeria,0.0
Djelfa,Algeria,Algeria,0.0
El Bayadh,Algeria,Algeria,0.0
El Oued,Algeria,Algeria,0.0
El Tarf,Algeria,Algeria,0.0
Ghardaïa,Algeria,Algeria,0.0
Guelma,Algeria,Algeria,0.0
Illizi,Algeria,Algeria,0.0
Jijel,Algeria,Algeria,0.0
Khenchela,Algeria,Algeria,0.0
Laghouat,Algeria,Algeria,0.0
M'Sila,Algeria,Algeria,0.0
Mascara,Algeria,Algeria,0.0
Médéa,Algeria,Algeria,0.0
Mila,Algeria,Algeria,0.0
Mostaganem,Algeria,Algeria,0.0
Naâma,Algeria,Algeria,0.0
Oran,Algeria,Algeria,0.0
Ouargla,Algeria,Algeria,0.0
Oum el Bouaghi,Algeria,Algeria,0.0
Relizane,Algeria,Algeria,0.0
Saïda,Algeria,Algeria,0.0
Sétif,Algeria,Algeria,0.0
Sidi Bel Abbès,Algeria,Algeria,0.0
Skikda,Algeria,Algeria,0.0
Souk Ahras,Algeria,Algeria,0.0
Tamanghasset,Algeria,Algeria,0.0
Tébessa,Algeria,Algeria,0.0
Tiaret,Algeria,Algeria,0.0
Tindouf,Algeria,Algeria,0.0
Tipaza,Algeria,Algeria,0.0
Tissemsilt,Algeria,Algeria,0.0
Tizi Ouzou,Algeria,Algeria,0.0
Tlemcen,Algeria,Algeria,0.0
Azuay,Ecuador,Ecuador,0.0
Bolivar,Ecuador,Ecuador,0.0
Cañar,Ecuador,Ecuador,0.0
Carchi,Ecuador,Ecuador,0.0
Chimborazo,Ecuador,Ecuador,0.0
Cotopaxi,Ecuador,Ecuador,0.0
El Oro,Ecuador,Ecuador,0.0
Esmeraldas,Ecuador,Ecuador,0.0
Galápagos,Ecuador,Ecuador,0.0
Guayas,Ecuador,Ecuador,0.0
Imbabura,Ecuador,Ecuador,0.0
Loja,Ecuador,Ecuador,0.0
Los Rios,Ecuador,Ecuador,0.0
Manabi,Ecuador,Ecuador,0.0
Morona Santiago,Ecuador,Ecuador,0.0
Napo,Ecuador,Ecuador,0.0
Orellana,Ecuador,Ecuador,0.0
Pastaza,Ecuador,Ecuador,0.0
Pichincha,Ecuador,Ecuador,0.0
Santa Elena,Ecuador,Ecuador,0.0
Santo Domingo de los Tsachilas,Ecuador,Ecuador,0.0
Sucumbios,Ecuador,Ecuador,0.0
Tungurahua,Ecuador,Ecuador,0.0
Zamora Chinchipe,Ecuador,Ecuador,0.0
Ad Daqahliyah,Egypt,Egypt,0.0
Al Bahr al Ahmar,Egypt,Egypt,0.0
Al Buhayrah,Egypt,Egypt,0.0
Al Fayyum,Egypt,Egypt,0.0
Al Gharbiyah,Egypt,Egypt,0.0
Al Iskandariyah,Egypt,Egypt,0.0
Al Isma`iliyah,Egypt,Egypt,0.0
Al Jizah,Egypt,Egypt,0.0
Al Minufiyah,Egypt,Egypt,0.0
Al Minya,Egypt,Egypt,0.0
Al Qahirah,Egypt,Egypt,0.0
Al Qalyubiyah,Egypt,Egypt,0.0
Al Uqsur,Egypt,Egypt,0.0
Al Wadi al Jadid,Egypt,Egypt,0.0
As Suways,Egypt,Egypt,0.0
Ash Sharqiyah,Egypt,Egypt,0.0
Aswan,Egypt,Egypt,0.0
Asyut,Egypt,Egypt,0.0
Bani Suwayf,Egypt,Egypt,0.0
Bur Sa`id,Egypt,Egypt,0.0
Dumyat,Egypt,Egypt,0.0
Janub Sina',Egypt,Egypt,0.0
Kafr ash Shaykh,Egypt,Egypt,0.0
Matrouh,Egypt,Egypt,0.0
Qina,Egypt,Egypt,0.0
Shamal Sina',Egypt,Egypt,0.0
Suhaj,Egypt,Egypt,0.0
Anseba,Eritrea,Eritrea,0.0
Debub,Eritrea,Eritrea,0.0
Debubawi Keyih Bahri,Eritrea,Eritrea,0.0
Gash Barka,Eritrea,Eritrea,0.0
Maekel,Eritrea,Eritrea,0.0
Semenawi Keyih Bahri,Eritrea,Eritrea,0.0
Boujdour,Western Sahara,Western Sahara,0.0
Es Semara,Western Sahara,Western Sahara,0.0
Laayoune,Western Sahara,Western Sahara,0.0
Oued el Dahab,Western Sahara,Western Sahara,0.0
Andalucía,Spain,Spain,0.0
Aragón,Spain,Spain,0.0
Cantabria,Spain,Spain,0.0
Castilla-La Mancha,Spain,Spain,0.0
Castilla y León,Spain,Spain,0.0
Cataluña,Spain,Spain,0.0
Ceuta y Melilla,Spain,Spain,0.0
Comunidad de Madrid,Spain,Spain,0.0
Comunidad Foral de Navarra,Spain,Spain,0.0
Comunidad Valenciana,Spain,Spain,0.0
Extremadura,Spain,Spain,0.0
Galicia,Spain,Spain,0.0
Islas Baleares,Spain,Spain,0.0
Islas Canarias,Spain,Spain,0.0
La Rioja,Spain,Spain,0.0
País Vasco,Spain,Spain,0.0
Principado de Asturias,Spain,Spain,0.0
Región de Murcia,Spain,Spain,0.0
Harju,Estonia,Estonia,0.0
Hiiu,Estonia,Estonia,0.0
Ida-Viru,Estonia,Estonia,0.0
Järva,Estonia,Estonia,0.0
Jõgeva,Estonia,Estonia,0.0
Lääne,Estonia,Estonia,0.0
Lääne-Viru,Estonia,Estonia,0.0
Pärnu,Estonia,Estonia,0.0
Peipsi,Estonia,Estonia,0.0
Põlva,Estonia,Estonia,0.0
Rapla,Estonia,Estonia,0.0
Saare,Estonia,Estonia,0.0
Tartu,Estonia,Estonia,0.0
Valga,Estonia,Estonia,0.0
Viljandi,Estonia,Estonia,0.0
Võru,Estonia,Estonia,0.0
Addis Abeba,Ethiopia,Ethiopia,0.0
Afar,Ethiopia,Ethiopia,0.0
Amhara,Ethiopia,Ethiopia,0.0
Benshangul-Gumaz,Ethiopia,Ethiopia,0.0
Dire Dawa,Ethiopia,Ethiopia,0.0
Gambela Peoples,Ethiopia,Ethiopia,0.0
Harari People,Ethiopia,Ethiopia,0.0
Oromia,Ethiopia,Ethiopia,0.0
Somali,Ethiopia,Ethiopia,0.0
"Southern Nations, Nationalities",Ethiopia,Ethiopia,0.0
Tigray,Ethiopia,Ethiopia,0.0
Eastern Finland,Finland,Finland,0.0
Lapland,Finland,Finland,0.0
Oulu,Finland,Finland,0.0
Southern Finland,Finland,Finland,0.0
Western Finland,Finland,Finland,0.0
Central,Fiji,Fiji,0.0
Eastern,Fiji,Fiji,0.0
Northern,Fiji,Fiji,0.0
Rotuma,Fiji,Fiji,0.0
Western,Fiji,Fiji,0.0
Auvergne-Rhône-Alpes,France,France,0.0
Bourgogne-Franche-Comté,France,France,0.0
Bretagne,France,France,0.0
Centre-Val de Loire,France,France,0.0
Corse,France,France,0.0
Grand Est,France,France,0.0
Hauts-de-France,France,France,0.0
Île-de-France,France,France,0.0
Normandie,France,France,0.0
Nouvelle-Aquitaine,France,France,0.0
Occitanie,France,France,0.0
Pays de la Loire,France,France,0.0
Provence-Alpes-Côte d'Azur,France,France,0.0
Eysturoyar,Faroe Islands,Faroe Islands,0.0
Norderøerne,Faroe Islands,Faroe Islands,0.0
Sandoyar,Faroe Islands,Faroe Islands,0.0
Streymoyar,Faroe Islands,Faroe Islands,0.0
Suðuroyar,Faroe Islands,Faroe Islands,0.0
Vågø,Faroe Islands,Faroe Islands,0.0
Chuuk,Micronesia,Micronesia,0.0
Kosrae,Micronesia,Micronesia,0.0
Pohnpei,Micronesia,Micronesia,0.0
Yap,Micronesia,Micronesia,0.0
Estuaire,Gabon,Gabon,0.0
Haut-Ogooué,Gabon,Gabon,0.0
Moyen-Ogooué,Gabon,Gabon,0.0
Ngounié,Gabon,Gabon,0.0
Nyanga,Gabon,Gabon,0.0
Ogooué-Ivindo,Gabon,Gabon,0.0
Ogooué-Lolo,Gabon,Gabon,0.0
Ogooué-Maritime,Gabon,Gabon,0.0
Wouleu-Ntem,Gabon,Gabon,0.0
Northern Ireland,United Kingdom,United Kingdom,0.0
Scotland,United Kingdom,United Kingdom,0.0
Wales,United Kingdom,United Kingdom,0.0
NA,United Kingdom,United Kingdom,0.0
NA,NA,United Kingdom,0.0
Abkhazia,Georgia,Georgia,0.0
Ajaria,Georgia,Georgia,0.0
Guria,Georgia,Georgia,0.0
Imereti,Georgia,Georgia,0.0
Kakheti,Georgia,Georgia,0.0
Kvemo Kartli,Georgia,Georgia,0.0
Mtskheta-Mtianeti,Georgia,Georgia,0.0
Racha-Lechkhumi-Kvemo Svaneti,Georgia,Georgia,0.0
Samegrelo-Zemo Svaneti,Georgia,Georgia,0.0
Samtskhe-Javakheti,Georgia,Georgia,0.0
Shida Kartli,Georgia,Georgia,0.0
Tbilisi,Georgia,Georgia,0.0
Alderney,Guernsey,Guernsey,0.0
Castel,Guernsey,Guernsey,0.0
Forest,Guernsey,Guernsey,0.0
Saint Andrew,Guernsey,Guernsey,0.0
Saint Martin,Guernsey,Guernsey,0.0
Saint Peter Port,Guernsey,Guernsey,0.0
Saint Pierre du Bois,Guernsey,Guernsey,0.0
Saint Sampson,Guernsey,Guernsey,0.0
Saint Saviour,Guernsey,Guernsey,0.0
Sark,Guernsey,Guernsey,0.0
Torteval,Guernsey,Guernsey,0.0
Vale,Guernsey,Guernsey,0.0
Ahafo,Ghana,Ghana,0.0
Ashanti,Ghana,Ghana,0.0
Bono,Ghana,Ghana,0.0
Bono East,Ghana,Ghana,0.0
Central,Ghana,Ghana,0.0
Eastern,Ghana,Ghana,0.0
Greater Accra,Ghana,Ghana,0.0
North East,Ghana,Ghana,0.0
Northern,Ghana,Ghana,0.0
Oti,Ghana,Ghana,0.0
Savannah,Ghana,Ghana,0.0
Upper East,Ghana,Ghana,0.0
Upper West,Ghana,Ghana,0.0
Volta,Ghana,Ghana,0.0
Western,Ghana,Ghana,0.0
Western North,Ghana,Ghana,0.0
Boké,Guinea,Guinea,0.0
Conakry,Guinea,Guinea,0.0
Faranah,Guinea,Guinea,0.0
Kankan,Guinea,Guinea,0.0
Kindia,Guinea,Guinea,0.0
Labé,Guinea,Guinea,0.0
Mamou,Guinea,Guinea,0.0
Nzérékoré,Guinea,Guinea,0.0
Basse-Terre,Guadeloupe,Guadeloupe,0.0
Pointe-à-Pitre,Guadeloupe,Guadeloupe,0.0
Banjul,Gambia,Gambia,0.0
Lower River,Gambia,Gambia,0.0
Maccarthy Island,Gambia,Gambia,0.0
North Bank,Gambia,Gambia,0.0
Upper River,Gambia,Gambia,0.0
Western,Gambia,Gambia,0.0
Bafatá,Guinea-Bissau,Guinea-Bissau,0.0
Biombo,Guinea-Bissau,Guinea-Bissau,0.0
Bissau,Guinea-Bissau,Guinea-Bissau,0.0
Bolama,Guinea-Bissau,Guinea-Bissau,0.0
Cacheu,Guinea-Bissau,Guinea-Bissau,0.0
Gabú,Guinea-Bissau,Guinea-Bissau,0.0
Oio,Guinea-Bissau,Guinea-Bissau,0.0
Quinara,Guinea-Bissau,Guinea-Bissau,0.0
Tombali,Guinea-Bissau,Guinea-Bissau,0.0
Annobón,Equatorial Guinea,Equatorial Guinea,0.0
Bioko Norte,Equatorial Guinea,Equatorial Guinea,0.0
Bioko Sur,Equatorial Guinea,Equatorial Guinea,0.0
Centro Sur,Equatorial Guinea,Equatorial Guinea,0.0
Kié-Ntem,Equatorial Guinea,Equatorial Guinea,0.0
Litoral,Equatorial Guinea,Equatorial Guinea,0.0
Wele-Nzas,Equatorial Guinea,Equatorial Guinea,0.0
Aegean,Greece,Greece,0.0
Athos,Greece,Greece,0.0
Attica,Greece,Greece,0.0
Crete,Greece,Greece,0.0
Epirus and Western Macedonia,Greece,Greece,0.0
Macedonia and Thrace,Greece,Greece,0.0
"Peloponnese, Western Greece and",Greece,Greece,0.0
Thessaly and Central Greece,Greece,Greece,0.0
Carriacou,Grenada,Grenada,0.0
Saint Andrew,Grenada,Grenada,0.0
Saint David,Grenada,Grenada,0.0
Saint George,Grenada,Grenada,0.0
Saint John,Grenada,Grenada,0.0
Saint Mark,Grenada,Grenada,0.0
Saint Patrick,Grenada,Grenada,0.0
Kujalleq,Greenland,Greenland,0.0
Northeast Greenland National Par,Greenland,Greenland,0.0
Qaasuitsup,Greenland,Greenland,0.0
Qeqqata,Greenland,Greenland,0.0
Sermersooq,Greenland,Greenland,0.0
Alta Verapaz,Guatemala,Guatemala,0.0
Baja Verapaz,Guatemala,Guatemala,0.0
Chimaltenango,Guatemala,Guatemala,0.0
Chiquimula,Guatemala,Guatemala,0.0
El Progreso,Guatemala,Guatemala,0.0
Escuintla,Guatemala,Guatemala,0.0
Guatemala,Guatemala,Guatemala,0.0
Huehuetenango,Guatemala,Guatemala,0.0
Izabal,Guatemala,Guatemala,0.0
Jalapa,Guatemala,Guatemala,0.0
Jutiapa,Guatemala,Guatemala,0.0
Petén,Guatemala,Guatemala,0.0
Quezaltenango,Guatemala,Guatemala,0.0
Quiché,Guatemala,Guatemala,0.0
Retalhuleu,Guatemala,Guatemala,0.0
Sacatepéquez,Guatemala,Guatemala,0.0
San Marcos,Guatemala,Guatemala,0.0
Santa Rosa,Guatemala,Guatemala,0.0
Sololá,Guatemala,Guatemala,0.0
Suchitepéquez,Guatemala,Guatemala,0.0
Totonicapán,Guatemala,Guatemala,0.0
Zacapa,Guatemala,Guatemala,0.0
Cayenne,French Guiana,French Guiana,0.0
Saint-Laurent-du-Maroni,French Guiana,French Guiana,0.0
Agana Heights,Guam,Guam,0.0
Agat,Guam,Guam,0.0
Asan,Guam,Guam,0.0
Barrigada,Guam,Guam,0.0
Chalan-Pago-Ordot,Guam,Guam,0.0
Dededo,Guam,Guam,0.0
Hagåtña,Guam,Guam,0.0
Inarajan,Guam,Guam,0.0
Mangilao,Guam,Guam,0.0
Merizo,Guam,Guam,0.0
Mongmong-Toto-Maite,Guam,Guam,0.0
Piti,Guam,Guam,0.0
Santa Rita,Guam,Guam,0.0
Sinajana,Guam,Guam,0.0
Talofofo,Guam,Guam,0.0
Tamuning,Guam,Guam,0.0
Umatac,Guam,Guam,0.0
Yigo,Guam,Guam,0.0
Yona,Guam,Guam,0.0
Barima-Waini,Guyana,Guyana,0.0
Cuyuni-Mazaruni,Guyana,Guyana,0.0
Demerara-Mahaica,Guyana,Guyana,0.0
East Berbice-Corentyne,Guyana,Guyana,0.0
Essequibo Islands-West Demerara,Guyana,Guyana,0.0
Mahaica-Berbice,Guyana,Guyana,0.0
Pomeroon-Supenaam,Guyana,Guyana,0.0
Potaro-Siparuni,Guyana,Guyana,0.0
Upper Demerara-Berbice,Guyana,Guyana,0.0
Upper Takutu-Upper Essequibo,Guyana,Guyana,0.0
Atlántida,Honduras,Honduras,0.0
Choluteca,Honduras,Honduras,0.0
Colón,Honduras,Honduras,0.0
Comayagua,Honduras,Honduras,0.0
Copán,Honduras,Honduras,0.0
Cortés,Honduras,Honduras,0.0
El Paraíso,Honduras,Honduras,0.0
Francisco Morazán,Honduras,Honduras,0.0
Gracias a Dios,Honduras,Honduras,0.0
Intibucá,Honduras,Honduras,0.0
Islas de la Bahía,Honduras,Honduras,0.0
La Paz,Honduras,Honduras,0.0
Lempira,Honduras,Honduras,0.0
Ocotepeque,Honduras,Honduras,0.0
Olancho,Honduras,Honduras,0.0
Santa Bárbara,Honduras,Honduras,0.0
Valle,Honduras,Honduras,0.0
Yoro,Honduras,Honduras,0.0
Bjelovarska-Bilogorska,Croatia,Croatia,0.0
Brodsko-Posavska,Croatia,Croatia,0.0
Dubrovacko-Neretvanska,Croatia,Croatia,0.0
Grad Zagreb,Croatia,Croatia,0.0
Istarska,Croatia,Croatia,0.0
Karlovacka,Croatia,Croatia,0.0
Koprivničko-Križevačka,Croatia,Croatia,0.0
Krapinsko-Zagorska,Croatia,Croatia,0.0
Licko-Senjska,Croatia,Croatia,0.0
Medimurska,Croatia,Croatia,0.0
Osjecko-Baranjska,Croatia,Croatia,0.0
Požeško-Slavonska,Croatia,Croatia,0.0
Primorsko-Goranska,Croatia,Croatia,0.0
Šibensko-Kninska,Croatia,Croatia,0.0
Sisacko-Moslavacka,Croatia,Croatia,0.0
Splitsko-Dalmatinska,Croatia,Croatia,0.0
Varaždinska,Croatia,Croatia,0.0
Viroviticko-Podravska,Croatia,Croatia,0.0
Vukovarsko-Srijemska,Croatia,Croatia,0.0
Zadarska,Croatia,Croatia,0.0
Zagrebačka,Croatia,Croatia,0.0
Centre,Haiti,Haiti,0.0
Grand'Anse,Haiti,Haiti,0.0
L'Artibonite,Haiti,Haiti,0.0
Nippes,Haiti,Haiti,0.0
Nord,Haiti,Haiti,0.0
Nord-Est,Haiti,Haiti,0.0
Nord-Ouest,Haiti,Haiti,0.0
Ouest,Haiti,Haiti,0.0
Sud,Haiti,Haiti,0.0
Sud-Est,Haiti,Haiti,0.0
Bács-Kiskun,Hungary,Hungary,0.0
Baranya,Hungary,Hungary,0.0
Békés,Hungary,Hungary,0.0
Borsod-Abaúj-Zemplén,Hungary,Hungary,0.0
Budapest,Hungary,Hungary,0.0
Csongrád,Hungary,Hungary,0.0
Fejér,Hungary,Hungary,0.0
Gyor-Moson-Sopron,Hungary,Hungary,0.0
Hajdú-Bihar,Hungary,Hungary,0.0
Heves,Hungary,Hungary,0.0
Jász-Nagykun-Szolnok,Hungary,Hungary,0.0
Komárom-Esztergom,Hungary,Hungary,0.0
Nógrád,Hungary,Hungary,0.0
Pest,Hungary,Hungary,0.0
Somogy,Hungary,Hungary,0.0
Szabolcs-Szatmár-Bereg,Hungary,Hungary,0.0
Tolna,Hungary,Hungary,0.0
Vas,Hungary,Hungary,0.0
Veszprém,Hungary,Hungary,0.0
Zala,Hungary,Hungary,0.0
Aceh,Indonesia,Indonesia,0.0
Bali,Indonesia,Indonesia,0.0
Bangka Belitung,Indonesia,Indonesia,0.0
Banten,Indonesia,Indonesia,0.0
Bengkulu,Indonesia,Indonesia,0.0
Gorontalo,Indonesia,Indonesia,0.0
Jakarta Raya,Indonesia,Indonesia,0.0
Jambi,Indonesia,Indonesia,0.0
Jawa Barat,Indonesia,Indonesia,0.0
Jawa Tengah,Indonesia,Indonesia,0.0
Jawa Timur,Indonesia,Indonesia,0.0
Kalimantan Barat,Indonesia,Indonesia,0.0
Kalimantan Selatan,Indonesia,Indonesia,0.0
Kalimantan Tengah,Indonesia,Indonesia,0.0
Kalimantan Timur,Indonesia,Indonesia,0.0
Kalimantan Utara,Indonesia,Indonesia,0.0
Kepulauan Riau,Indonesia,Indonesia,0.0
Lampung,Indonesia,Indonesia,0.0
Maluku,Indonesia,Indonesia,0.0
Maluku Utara,Indonesia,Indonesia,0.0
Nusa Tenggara Barat,Indonesia,Indonesia,0.0
Nusa Tenggara Timur,Indonesia,Indonesia,0.0
Papua,Indonesia,Indonesia,0.0
Papua Barat,Indonesia,Indonesia,0.0
Riau,Indonesia,Indonesia,0.0
Sulawesi Barat,Indonesia,Indonesia,0.0
Sulawesi Selatan,Indonesia,Indonesia,0.0
Sulawesi Tengah,Indonesia,Indonesia,0.0
Sulawesi Tenggara,Indonesia,Indonesia,0.0
Sulawesi Utara,Indonesia,Indonesia,0.0
Sumatera Barat,Indonesia,Indonesia,0.0
Sumatera Selatan,Indonesia,Indonesia,0.0
Sumatera Utara,Indonesia,Indonesia,0.0
Yogyakarta,Indonesia,Indonesia,0.0
Andreas,Isle of Man,Isle of Man,0.0
Arbory & Rushen,Isle of Man,Isle of Man,0.0
Ballaugh,Isle of Man,Isle of Man,0.0
Braddan,Isle of Man,Isle of Man,0.0
Bride,Isle of Man,Isle of Man,0.0
Castletown,Isle of Man,Isle of Man,0.0
Douglas,Isle of Man,Isle of Man,0.0
Garff,Isle of Man,Isle of Man,0.0
German,Isle of Man,Isle of Man,0.0
Jurby,Isle of Man,Isle of Man,0.0
Lezayre,Isle of Man,Isle of Man,0.0
Malew,Isle of Man,Isle of Man,0.0
Marown,Isle of Man,Isle of Man,0.0
Michael,Isle of Man,Isle of Man,0.0
